work_year,salary,salary_in_usd,remote_ratio
1.0,0.009337369217608738,0.6398931817977468,0.0
1.0,0.006850036191353556,0.4699551327584812,0.0
1.0,0.0059189313680331635,0.40634075725833285,0.0
1.0,0.00405672172139238,0.2791120062580361,0.0
1.0,0.008093702704481147,0.5549241572781141,0.0
1.0,0.004046851352240573,0.27843764892057876,0.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.004408764887806804,0.30316408462735017,0.0
1.0,0.00512601171283806,0.35216738448258816,1.0
1.0,0.004461406856616437,0.3067606570937897,1.0
1.0,0.011064683819174836,0.7579057158527924,0.0
1.0,0.005596499309074159,0.384311750901391,0.0
1.0,0.0030927156675659667,0.21324977296636308,1.0
1.0,0.002105678752385339,0.14581403922062275,1.0
1.0,0.002599197209975653,0.17953190609349293,0.0
1.0,0.0019411725998552346,0.13457475026299937,0.0
1.0,0.004368756991511482,0.3004306895528562,1.0
1.0,0.002542278081200237,0.17564311211415523,1.0
1.0,0.0022701849049154435,0.15705332817824613,0.0
1.0,0.002105678752385339,0.14581403922062275,0.0
1.0,0.006530894255445153,0.44815091218069186,0.0
1.0,0.004372573534250181,0.30069144105667306,0.0
1.0,0.010275054287030334,0.7039571288562001,1.0
1.0,0.0067842337303415145,0.4654594171754319,1.0
1.0,0.0029282095150358622,0.2020104840087397,1.0
1.0,0.0022701849049154435,0.15705332817824613,1.0
1.0,0.006218332565637954,0.42679626316120745,0.0
1.0,0.005066789497927222,0.3481212404578437,0.0
1.0,0.0073698756333486866,0.5054712858645711,0.0
1.0,0.004514048825426071,0.31035722956022915,0.0
1.0,0.0030927156675659667,0.21324977296636308,1.0
1.0,0.002105678752385339,0.14581403922062275,1.0
1.0,0.003257221820096071,0.22448906192398646,0.5
1.0,0.05573468447719944,0.03492721436471044,1.0
1.0,0.0010528393761926695,0.0922655709109219,0.0
1.0,0.0009541356846746068,0.08407212926081445,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0035862341251562805,0.24696763983923323,0.0
1.0,0.005343159834177798,0.367003245906651,0.0
1.0,0.0032638020661972756,0.2249386334822914,0.0
1.0,0.009982233335526747,0.6839511945116306,0.0
1.0,0.005037178390471803,0.34609816844547153,0.0
1.0,0.00605382641310785,0.41555697420358406,0.0
1.0,0.004737777192867013,0.32564266254259694,0.0
1.0,0.005149042574192274,0.3537408849366554,0.0
1.0,0.004079752582746595,0.2806855067121034,0.0
1.0,0.004737777192867013,0.32564266254259694,1.0
1.0,0.003750740277686385,0.25820692879685664,1.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.003750740277686385,0.25820692879685664,0.0
1.0,0.007113246035401723,0.48793799509067864,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.001283147989734816,0.11138809714342232,1.0
1.0,0.0009541356846746068,0.08407212926081445,1.0
1.0,0.007731789168914916,0.5301977215713426,0.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.007040863328288478,0.48299270794932436,1.0
1.0,0.00605382641310785,0.41555697420358406,1.0
1.0,0.0016121602947950253,0.1387040650260302,0.0
1.0,0.001283147989734816,0.11138809714342232,0.0
0.0,0.0002961110745541883,0.022181860686765514,0.0
1.0,0.002105678752385339,0.17968026470773354,1.0
1.0,0.0013654010659998684,0.1182170891140743,1.0
1.0,0.002599197209975653,0.17953190609349293,1.0
1.0,0.0022701849049154435,0.15705332817824613,1.0
1.0,0.005066789497927222,0.3481212404578437,0.0
1.0,0.004408764887806804,0.30316408462735017,0.0
1.0,0.00967296176877015,0.6628213312712985,0.0
1.0,0.008027900243469105,0.5504284416950647,0.0
1.0,0.007304073172336644,0.5009755702815217,0.0
1.0,0.005922221491083766,0.4065655430374853,0.0
1.0,0.00605382641310785,0.41555697420358406,0.0
1.0,0.005395801802987431,0.37059981837309053,0.0
1.0,0.0073698756333486866,0.5054712858645711,0.0
1.0,0.006382838718168059,0.43803555211883083,0.0
1.0,0.00572481410804764,0.3930783962883373,1.0
1.0,0.0035862341251562805,0.24696763983923323,1.0
1.0,0.006382838718168059,0.43803555211883083,1.0
1.0,0.0035862341251562805,0.24696763983923323,1.0
1.0,0.0014476541422649206,0.10907055576036039,0.5
1.0,0.007040863328288478,0.48299270794932436,0.0
1.0,0.006547344870698164,0.4492748410764542,0.0
1.0,0.00572481410804764,0.3930783962883373,0.0
1.0,0.004079752582746595,0.2806855067121034,0.0
1.0,0.006382838718168059,0.43803555211883083,1.0
1.0,0.004737777192867013,0.32564266254259694,1.0
1.0,0.006876357175758373,0.471753418991701,0.0
1.0,0.005395801802987431,0.37059981837309053,0.0
1.0,0.007945647167204053,0.544808797216253,0.0
1.0,0.005468184510100677,0.3755451055144448,0.0
1.0,0.007172468250312561,0.49198413911542305,0.0
1.0,0.005593209186023557,0.38408696512223856,0.0
1.0,0.003750740277686385,0.25820692879685664,1.0
1.0,0.0022701849049154435,0.15705332817824613,1.0
1.0,0.045864315325393167,0.026727029141228414,1.0
1.0,0.0030927156675659667,0.14203314241527826,1.0
1.0,0.0030927156675659667,0.15709828533407663,0.0
1.0,0.004408764887806804,0.30316408462735017,0.0
1.0,0.003750740277686385,0.25820692879685664,0.0
1.0,0.004013950121734553,0.27618979112905406,0.0
1.0,0.00248404290320458,0.17166440382315654,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0035862341251562805,0.24696763983923323,0.0
1.0,0.005889320260577745,0.4043176852459607,0.0
1.0,0.004408764887806804,0.30316408462735017,0.0
1.0,0.010643548068697769,0.7291331361212765,0.0
1.0,0.008672764361387116,0.5944864544089483,0.0
1.0,0.0030927156675659667,0.21324977296636308,0.0
1.0,0.0024346910574455484,0.16829261713586952,0.0
1.0,0.008027900243469105,0.5504284416950647,0.0
1.0,0.005149042574192274,0.3537408849366554,0.0
1.0,0.006382838718168059,0.43803555211883083,1.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0030927156675659667,0.21324977296636308,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0035862341251562805,0.24696763983923323,0.0
1.0,0.006497993024939132,0.44590305438916716,0.0
1.0,0.004803579653879055,0.33013837812564634,0.0
1.0,0.007665986707902875,0.5257020059882932,0.0
1.0,0.0038461538461538455,0.2647257163922782,0.0
1.0,0.007600184246890833,0.5212062904052439,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.006111897084950977,0.4195244432056251,0.0
1.0,0.004219122195170099,0.29020743231700197,0.0
1.0,0.00605382641310785,0.41555697420358406,1.0
1.0,0.0034875304336382178,0.24022406646465919,1.0
0.6666666666667425,0.002566295979469632,0.18685093106269726,1.0
1.0,0.002599197209975653,0.17953190609349293,0.0
1.0,0.0019411725998552346,0.13457475026299937,0.0
1.0,0.004244258735276699,0.2919247956697268,0.0
1.0,0.003273672435349082,0.2256129908197488,0.0
1.0,0.009442653155228005,0.6470863267306258,0.0
1.0,0.005889320260577745,0.4043176852459607,0.0
1.0,0.0024346910574455484,0.16829261713586952,0.0
1.0,0.002105678752385339,0.14581403922062275,0.0
1.0,0.007040863328288478,0.48299270794932436,1.0
1.0,0.005066789497927222,0.3481212404578437,1.0
1.0,0.005560307955517536,0.3818391073307139,1.0
1.0,0.004573271040336909,0.31440337358497356,1.0
1.0,0.006382838718168059,0.43803555211883083,0.0
1.0,0.004688425347107982,0.32227087585530995,0.0
1.0,0.001283147989734816,0.09701079870883049,0.0
1.0,0.0009870369151806276,0.07530098815828516,0.0
1.0,0.007715338553661907,0.5290737926755802,0.0
1.0,0.0038724748305586625,0.26652400262549797,0.0
1.0,0.004833190761334473,0.3321614501380185,1.0
1.0,0.0036553267092189244,0.25168814120143507,1.0
1.0,0.005494505494505494,0.3773433917476645,1.0
1.0,0.003520431664144239,0.24247192425618389,1.0
1.0,0.008356912548529315,0.5729070196103114,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.005560307955517536,0.3818391073307139,0.0
1.0,0.003421727972626176,0.23572835088160984,0.0
1.0,0.008356912548529315,0.5729070196103114,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.004079752582746595,0.2806855067121034,1.0
1.0,0.003421727972626176,0.23572835088160984,1.0
1.0,0.006547344870698164,0.4492748410764542,1.0
1.0,0.0058564190300717245,0.402069827454436,1.0
1.0,0.004721326577614002,0.32451873364683465,1.0
1.0,0.003983516483516483,0.27411052267189373,1.0
1.0,0.006218332565637954,0.42679626316120745,0.0
1.0,0.005066789497927222,0.3481212404578437,0.0
1.0,0.0070255642561031775,0.4819474540762654,1.0
1.0,0.0046099559123511215,0.31690973502252356,1.0
1.0,0.005395801802987431,0.37059981837309053,0.0
1.0,0.004244258735276699,0.2919247956697268,0.0
1.0,0.005560307955517536,0.3818391073307139,1.0
1.0,0.004573271040336909,0.31440337358497356,1.0
1.0,0.006349937487662038,0.43578769432730613,0.0
1.0,0.005132591958939264,0.3526169560408931,0.0
1.0,0.007113246035401723,0.48793799509067864,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.007073764558794498,0.48524056574084906,1.0
1.0,0.004836480884385075,0.332386235917171,1.0
1.0,0.005955122721589787,0.40881340082901,0.0
1.0,0.004013950121734553,0.27618979112905406,0.0
1.0,0.006711851023228268,0.4605141300340776,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.005560307955517536,0.3818391073307139,1.0
1.0,0.0030927156675659667,0.21324977296636308,1.0
1.0,0.00569191287754162,0.3908305384968126,0.0
1.0,0.003388826742120155,0.23348049309008517,0.0
1.0,0.007863394090939,0.5391891527374413,0.0
1.0,0.00572481410804764,0.3930783962883373,0.0
1.0,0.004474567348818846,0.3076598002103995,1.0
1.0,0.0022701849049154435,0.15705332817824613,1.0
1.0,0.006343357241560834,0.4353381227690012,0.0
1.0,0.0032638020661972756,0.2249386334822914,0.0
1.0,0.00391524643021649,0.26944621775448,1.0
1.0,0.0034875304336382178,0.24022406646465919,1.0
1.0,0.006711851023228268,0.4605141300340776,0.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.0035862341251562805,0.24696763983923323,1.0
1.0,0.002632098440481674,0.1817797638850176,1.0
1.0,0.005231295650457326,0.3593605294154671,0.0
1.0,0.004408764887806804,0.30316408462735017,0.0
1.0,0.004375863657300783,0.30091622683582553,0.0
1.0,0.0032901230506020922,0.22673691971551113,0.0
1.0,0.0016121602947950253,0.0798686351906633,0.0
0.6666666666667425,0.008850431006119628,0.6066248864831816,0.0
1.0,0.0014476541422649206,0.10085688339012921,0.5
1.0,0.009037968020003947,0.6194376758948723,1.0
1.0,0.004752582746594722,0.3266541985487831,1.0
1.0,0.002105678752385339,0.10479737809867197,1.0
1.0,0.008044350858722115,0.5515523705908271,0.0
1.0,0.005050338882674211,0.3469973115620814,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0035862341251562805,0.24696763983923323,0.0
1.0,0.004408764887806804,0.30316408462735017,0.0
1.0,0.003750740277686385,0.25820692879685664,0.0
1.0,0.0040797854839771,0.2806877545698949,1.0
1.0,0.0021684213989603207,0.1501007040290603,1.0
1.0,0.0028926103836283473,0.19957830187831,1.0
1.0,0.0015122063565177336,0.10526718037710063,1.0
1.0,0.005560307955517536,0.3818391073307139,1.0
1.0,0.004244258735276699,0.2919247956697268,1.0
1.0,0.002599197209975653,0.17953190609349293,0.0
1.0,0.0019411725998552346,0.13457475026299937,0.0
1.0,0.008258208857011251,0.5661634462357374,0.0
1.0,0.00463907350134895,0.31889908916802295,0.0
1.0,0.007106665789300519,0.4874884235323737,1.0
1.0,0.005560307955517536,0.3818391073307139,1.0
1.0,0.006481542409686122,0.44477912549340487,1.0
1.0,0.004185036520365861,0.2878786516449824,1.0
1.0,0.006832269526880304,0.4687412895510579,0.0
1.0,0.00410475751793117,0.28239387863366217,0.0
1.0,0.007073764558794498,0.48524056574084906,0.0
1.0,0.00463907350134895,0.31889908916802295,0.0
1.0,0.0030927156675659667,0.21324977296636308,0.0
1.0,0.0024346910574455484,0.16829261713586952,0.0
1.0,0.0059189313680331635,0.40634075725833285,0.0
1.0,0.00405672172139238,0.2791120062580361,0.0
1.0,0.007633085477396854,0.5234541481967685,1.0
1.0,0.004935184575903138,0.339129809291745,1.0
1.0,0.009804566690794235,0.6718127624373973,1.0
1.0,0.006349937487662038,0.43578769432730613,1.0
1.0,0.001283147989734816,0.09701079870883049,1.0
1.0,0.004737777192867013,0.32564266254259694,0.0
1.0,0.004079752582746595,0.2806855067121034,0.0
1.0,0.004408764887806804,0.30316408462735017,1.0
1.0,0.003421727972626176,0.23572835088160984,1.0
1.0,0.0027637033625057573,0.1907711950511163,0.0
1.0,0.0022701849049154435,0.15705332817824613,0.0
1.0,0.0051062709745344475,0.42880809588462204,0.0
1.0,0.002585049680858064,0.21948083476446947,0.0
1.0,0.0076988879384088955,0.5279498637798179,0.0
1.0,0.0058432585378693155,0.4011706843378261,0.0
1.0,0.004079752582746595,0.2806855067121034,0.0
1.0,0.0024346910574455484,0.16829261713586952,0.0
1.0,0.008027900243469105,0.5504284416950647,0.0
1.0,0.004737777192867013,0.32564266254259694,0.0
1.0,0.005066789497927222,0.3481212404578437,1.0
1.0,0.003750740277686385,0.25820692879685664,1.0
1.0,0.009313548726722378,0.638265732756683,0.0
1.0,0.006460255313548726,0.4433247615022884,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.003750740277686385,0.25820692879685664,0.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.0032901230506020922,0.22673691971551113,0.0
1.0,0.006382838718168059,0.43803555211883083,0.0
1.0,0.005066789497927222,0.3481212404578437,0.0
1.0,0.004992761729288675,0.3430635604269132,1.0
1.0,0.003245706389418964,0.22370231169695282,1.0
1.0,0.00572481410804764,0.3930783962883373,1.0
1.0,0.004408764887806804,0.30316408462735017,1.0
1.0,0.006382838718168059,0.43803555211883083,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0020398762913732974,0.1413183236375734,0.0
1.0,0.0017766664473251297,0.12333546130537598,1.0
1.0,0.001283147989734816,0.09701079870883049,0.0
1.0,0.0009870369151806276,0.07530098815828516,0.0
1.0,0.002599197209975653,0.17953190609349293,0.0
1.0,0.0019411725998552346,0.13457475026299937,0.0
1.0,0.00391524643021649,0.26944621775448,0.0
1.0,0.0027637033625057573,0.1907711950511163,0.0
1.0,0.003257221820096071,0.22448906192398646,1.0
1.0,0.0027637033625057573,0.1907711950511163,1.0
1.0,0.005718891886556557,0.3926737818858628,0.0
1.0,0.004535763637560045,0.31184081570263544,0.0
1.0,0.004244258735276699,0.2919247956697268,0.0
1.0,0.003273672435349082,0.2256129908197488,0.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.00391524643021649,0.26944621775448,0.0
1.0,0.007731789168914916,0.5301977215713426,0.0
1.0,0.005757715338553662,0.39532625407986194,0.0
1.0,0.008093702704481147,0.5549241572781141,0.0
1.0,0.004869382114891097,0.3346340937086957,0.0
1.0,0.00572481410804764,0.3930783962883373,0.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.006111897084950977,0.4195244432056251,0.0
1.0,0.004219122195170099,0.29020743231700197,0.0
1.0,0.005560307955517536,0.3818391073307139,1.0
1.0,0.004573271040336909,0.31440337358497356,1.0
1.0,0.007600184246890833,0.5212062904052439,1.0
1.0,0.004573271040336909,0.31440337358497356,1.0
1.0,0.0049022833453971175,0.3368819515002203,0.0
1.0,0.00391524643021649,0.26944621775448,0.0
1.0,0.0024346910574455484,0.16829261713586952,0.0
1.0,0.002105678752385339,0.14581403922062275,0.0
1.0,0.004606172270842929,0.31665123137649825,0.0
1.0,0.0022701849049154435,0.15705332817824613,0.0
1.0,0.0019148516154504176,0.13277646402977963,1.0
1.0,0.0016483516483516481,0.11456881591842974,1.0
1.0,0.005395801802987431,0.37059981837309053,0.0
1.0,0.004079752582746595,0.2806855067121034,0.0
1.0,0.006660854115943936,0.45702995045721434,1.0
1.0,0.005413897479765743,0.3718361401584291,1.0
1.0,0.00391524643021649,0.26944621775448,0.0
1.0,0.0030927156675659667,0.21324977296636308,0.0
1.0,0.004244258735276699,0.2919247956697268,0.0
1.0,0.003750740277686385,0.25820692879685664,0.0
1.0,0.006382838718168059,0.43803555211883083,1.0
1.0,0.005395801802987431,0.37059981837309053,1.0
1.0,0.0054369283411199575,0.3734096406124964,0.0
1.0,0.0035451075870237543,0.24415781759982738,0.0
1.0,0.007113246035401723,0.48793799509067864,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.008356912548529315,0.5729070196103114,0.0
1.0,0.00427715996578272,0.2941726534612515,0.0
1.0,0.004856221622688688,0.3337349505920858,0.0
1.0,0.003109166282818977,0.2143737018621254,0.0
1.0,0.006547344870698164,0.4492748410764542,1.0
1.0,0.0058564190300717245,0.402069827454436,1.0
1.0,0.0035862341251562805,0.24696763983923323,1.0
1.0,0.0029282095150358622,0.2020104840087397,1.0
1.0,0.005807067184312693,0.398698040767149,0.0
1.0,0.003800092123445417,0.2615787154841437,0.0
1.0,0.006484832532736724,0.44500391127255734,0.0
1.0,0.00356978350990327,0.24584371094347088,0.0
1.0,0.0017766664473251297,0.15236429682512567,0.0
1.0,0.001283147989734816,0.11138809714342232,0.0
1.0,0.008093702704481147,0.5549241572781141,0.0
1.0,0.004046851352240573,0.27843764892057876,0.0
1.0,0.002852536684872014,0.19684041108823294,1.0
1.0,0.0018358886622359674,0.1273816053301204,1.0
1.0,0.005066789497927222,0.3481212404578437,1.0
1.0,0.004079752582746595,0.2806855067121034,1.0
1.0,0.008291110087517272,0.5684113040272621,0.0
1.0,0.00605382641310785,0.41555697420358406,0.0
1.0,0.005395801802987431,0.37059981837309053,0.0
1.0,0.004244258735276699,0.2919247956697268,0.0
1.0,0.005313548726722379,0.36498017389427884,0.0
1.0,0.0033065736658551025,0.22786084861127348,0.0
1.0,0.006218332565637954,0.42679626316120745,0.0
1.0,0.005066789497927222,0.3481212404578437,0.0
1.0,0.004606172270842929,0.31665123137649825,0.0
1.0,0.0022701849049154435,0.15705332817824613,0.0
0.6666666666667425,0.001677962755807067,0.12308370123272522,1.0
1.0,0.009212344541685858,0.631351322189953,1.0
1.0,0.006613147331710205,0.45377055665950355,1.0
1.0,0.0030927156675659667,0.21324977296636308,1.0
1.0,0.0024346910574455484,0.16829261713586952,1.0
1.0,0.007147792327433045,0.4902982457717796,0.0
1.0,0.0056787523853392115,0.3899313953802027,0.0
1.0,0.011423307231690464,0.7824073657804114,0.0
1.0,0.00800486938211489,0.5488549412409974,0.0
1.0,0.0073698756333486866,0.5054712858645711,0.0
1.0,0.007040863328288478,0.48299270794932436,0.0
1.0,0.009584128446403894,0.6567521152341819,1.0
1.0,0.006323616503257221,0.4339894080940864,1.0
1.0,0.006711851023228268,0.4605141300340776,1.0
1.0,0.00479699940777785,0.3296888065673414,1.0
1.0,0.006382838718168059,0.43803555211883083,1.0
1.0,0.005395801802987431,0.37059981837309053,1.0
1.0,0.010234585773507929,0.7011922637726248,0.0
1.0,0.005419819701256826,0.3722407545609035,0.0
1.0,0.004013950121734553,0.27618979112905406,0.0
1.0,0.00248404290320458,0.17166440382315654,0.0
1.0,0.00046061722708429296,0.03670526987780645,0.0
1.0,0.003355925511614134,0.2312326352985605,0.0
1.0,0.0017766664473251297,0.12333546130537598,0.0
1.0,0.004211357504770678,0.28967693787820215,1.0
1.0,0.0038823451997104692,0.2671983599629554,1.0
1.0,0.0054369283411199575,0.3734096406124964,0.0
1.0,0.0035451075870237543,0.24415781759982738,0.0
1.0,0.005231295650457326,0.3593605294154671,0.0
1.0,0.004155425412910443,0.28585557963261016,0.0
1.0,0.007205369480818582,0.49423199690694775,0.0
1.0,0.005560307955517536,0.3818391073307139,0.0
1.0,0.0073698756333486866,0.5054712858645711,0.0
1.0,0.0038987958149634796,0.2683222888587177,0.0
1.0,0.007945647167204053,0.544808797216253,0.0
1.0,0.005468184510100677,0.3755451055144448,0.0
1.0,0.005560307955517536,0.3818391073307139,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.004695005593209185,0.3227204474136149,0.0
1.0,0.003934987168520102,0.27079493242939484,0.0
1.0,0.004573271040336909,0.31440337358497356,0.0
1.0,0.0035862341251562805,0.24696763983923323,0.0
1.0,0.006382838718168059,0.43803555211883083,0.0
1.0,0.004737777192867013,0.32564266254259694,0.0
1.0,0.005066789497927222,0.3481212404578437,0.0
1.0,0.003750740277686385,0.25820692879685664,0.0
1.0,0.005889320260577745,0.4043176852459607,1.0
1.0,0.0037589655853128906,0.2587688932447378,1.0
1.0,0.008860301375271435,0.607299243820639,1.0
1.0,0.005823517799565703,0.3998219696629113,1.0
1.0,0.005395801802987431,0.37059981837309053,1.0
1.0,0.00391524643021649,0.26944621775448,1.0
1.0,0.005313548726722379,0.36498017389427884,0.0
1.0,0.0033065736658551025,0.22786084861127348,0.0
1.0,0.008027900243469105,0.5504284416950647,0.0
1.0,0.006382838718168059,0.43803555211883083,0.0
1.0,0.004244258735276699,0.2919247956697268,0.5
1.0,0.04915443837599526,0.9411825530269654,0.0
1.0,0.006909258406264393,0.4740012767832257,1.0
1.0,0.0058564190300717245,0.402069827454436,1.0
